CAMPAÑA|ID_FINCA|ID_ZONA|ID_ESTACION|ALTITUD|VARIEDAD|MODO|TIPO|COLOR|SUPERFICIE|PRODUCCION
14|50486|513|18|610-635|59|2|0|1|0.0|10948.0
14|10376|513|18|610-635|9|2|0|0|0.0|20170.0
14|10376|513|18|610-635|17|2|0|1|0.0|27056.7
14|10376|513|18|610-635|59|2|0|1|0.0|49248.0
14|93417|353|7|590-600|59|2|0|1|0.0|8270.0
14|13871|353|7|590-600|68|1|0|0|0.0|10780.0
14|13871|353|7|590-600|59|1|0|1|0.0|3420.0
14|71755|353|19|590-600|59|1|0|1|0.0|3090.0
14|51796|353|7|590-600|68|1|0|0|0.0|940.0
14|26997|616|7|630-640|81|1|0|1|0.0|982.8
14|41607|616|7|630-640|59|1|0|1|0.0|8600.0
14|89430|616|7|630-640|59|1|0|1|0.0|2560.0
14|12574|616|7|630-640|87|1|0|0|0.0|6032.0
14|36918|616|7|630-640|17|1|0|1|0.0|10000.0
14|16747|616|7|630-640|17|1|0|1|0.0|2493.0
14|16747|616|7|630-640|17|2|0|1|0.0|827.0
14|72950|616|7|630-640|17|1|0|1|0.0|2991.6
14|72950|616|7|630-640|17|2|0|1|0.0|992.4
14|32795|616|7|630-640|17|1|0|1|0.0|19445.4
14|32795|616|7|630-640|32|2|0|1|0.0|44520.0
14|32795|616|7|630-640|17|2|0|1|0.0|6450.6
14|32795|616|7|630-640|59|2|0|1|0.0|13470.0
14|39311|616|7|630-640|17|1|0|1|0.0|3440.205
14|9474|616|7|630-640|68|1|0|0|0.0|440.0
14|85840|616|7|630-640|87|1|0|0|0.0|1508.0
14|58378|616|7|630-640|81|1|0|1|0.0|10360.0
14|26725|616|7|630-640|87|1|0|0|0.0|3030.0
14|26725|616|7|630-640|68|1|0|0|0.0|2580.0
14|27922|616|7|630-640|81|1|0|1|0.0|2152.8
14|10718|616|7|630-640|81|1|0|1|0.0|1544.4
14|50441|737|7|620-640|17|1|0|1|0.0|6338.2
14|50441|737|7|620-640|59|1|0|1|0.0|6170.0
14|82023|737|7|620-640|17|1|0|1|0.0|1910.0
14|82023|737|7|620-640|59|1|0|1|0.0|15270.0
14|82023|737|7|620-640|81|1|0|1|0.0|9020.0
14|79653|737|7|620-640|59|1|0|1|0.0|9530.0
14|19342|737|7|620-640|87|1|0|0|0.0|3510.0
14|70407|737|7|620-640|87|1|0|0|0.0|3850.0
14|70407|737|7|620-640|17|1|0|1|0.0|3121.8
14|56332|737|7|620-640|59|1|0|1|0.0|2860.0
14|35052|737|7|620-640|87|1|0|0|0.0|5062.4
14|2486|737|7|620-640|68|1|0|0|0.0|9060.0
14|24195|737|7|620-640|87|1|0|0|0.0|2847.6
14|24195|737|7|620-640|17|1|0|1|0.0|430.0
14|69387|737|7|620-640|87|1|0|0|0.0|3980.0
14|68850|737|7|620-640|59|1|0|1|0.0|15220.0
14|67739|737|7|620-640|87|1|0|0|0.0|28560.0
14|98164|737|7|620-640|68|1|0|0|0.0|6650.0
14|65256|737|7|620-640|59|1|0|1|0.0|3770.0
14|30423|715|15|600-630|17|1|0|1|0.0|4400.0
14|85203|715|15|600-630|59|2|0|1|0.0|2076.4
14|32681|715|15|600-630|68|1|0|0|0.0|720.0
14|5142|715|15|600-630|17|2|0|1|0.0|2112.0
14|5142|715|15|600-630|59|2|0|1|0.0|836.288
14|95018|715|15|600-630|59|2|0|1|0.0|1139.872
14|77614|715|15|600-630|59|2|0|1|0.0|1170.66
14|44837|715|15|600-630|68|1|0|0|0.0|720.0
14|98118|715|15|600-630|17|2|0|1|0.0|1728.0
14|98118|715|15|600-630|59|2|0|1|0.0|1935.348
14|22768|715|15|600-630|59|1|0|1|0.0|3130.0
14|64722|715|15|600-630|81|1|0|1|0.0|1010.0
14|32896|510|15|560-640|17|1|0|1|0.0|2910.6
14|34528|510|15|560-640|59|2|0|1|0.0|9490.0
14|35819|510|15|560-640|17|1|0|1|0.0|995.6
14|86749|510|15|560-640|17|1|0|1|0.0|4244.4
14|18958|510|15|560-640|17|1|0|1|0.0|1220.0
14|4926|510|15|560-640|32|2|0|1|0.0|7580.0
14|52182|510|15|560-640|17|1|0|1|0.0|2104.5
14|1340|510|15|560-640|17|1|0|1|0.0|945.5
14|70112|510|15|560-640|17|1|0|1|0.0|710.0
14|16864|510|15|560-640|32|2|0|1|0.0|29170.0
14|16864|510|15|560-640|59|2|0|1|0.0|36600.0
14|90230|510|15|560-640|17|1|0|1|0.0|12548.9
14|40352|510|15|560-640|32|2|0|1|0.0|3590.0
14|26055|510|15|560-640|17|1|0|1|0.0|1570.0
14|48667|510|15|560-640|17|2|0|1|0.0|3915.3
14|50864|510|15|560-640|17|1|0|1|0.0|4820.0
14|20082|510|15|560-640|17|1|0|1|0.0|3775.2
14|95311|510|15|560-640|17|1|0|1|0.0|1944.8
14|88040|510|15|560-640|92|1|0|0|0.0|1560.0
14|88040|510|15|560-640|17|1|0|1|0.0|8090.0
14|10838|510|15|560-640|17|1|0|1|0.0|1241.1
14|58478|510|15|560-640|17|2|0|1|0.0|4234.7
14|22294|510|15|560-640|17|1|0|1|0.0|560.0
14|46205|510|15|560-640|17|1|0|1|0.0|1020.0
14|52441|510|15|560-640|17|2|0|1|0.0|1743.7
14|41398|510|15|560-640|17|2|0|1|0.0|7722.1
14|40204|510|15|560-640|17|2|0|1|0.0|1743.7
14|14056|510|15|560-640|17|2|0|1|0.0|1494.6
14|55258|510|15|560-640|17|2|0|1|0.0|5978.4
14|23006|510|15|560-640|17|2|0|1|0.0|1992.8
14|64329|510|15|560-640|17|1|0|1|0.0|1840.0
14|30946|510|15|560-640|17|2|0|1|0.0|8083.2
14|45347|510|15|560-640|17|2|0|1|0.0|631.5
14|83363|510|15|560-640|17|2|0|1|0.0|608.4
14|75023|510|15|560-640|17|2|0|1|0.0|1081.6
14|34922|510|15|560-640|9|2|0|0|0.0|3760.0
14|95678|144|15|600-640|17|1|0|1|0.0|110370.0
14|95678|144|15|600-640|52|1|0|1|0.0|3440.0
14|95678|144|15|600-640|59|1|0|1|0.0|58590.0
14|95678|144|15|600-640|52|2|0|1|0.0|16940.0
14|94649|144|15|600-640|81|1|0|1|0.0|1464.0
14|11004|144|15|600-640|81|1|0|1|0.0|976.0
14|59544|144|15|600-640|59|2|0|1|0.0|9585.0
14|85984|144|15|600-640|17|2|0|1|0.0|30680.0
14|85984|144|15|600-640|59|2|0|1|0.0|25915.0
14|28847|412|15|580-630|52|2|0|1|0.0|1240.0
14|18372|412|15|580-630|32|2|0|1|0.0|8370.0
14|33428|412|15|580-630|59|2|0|1|0.0|22364.1
14|18103|412|15|580-630|59|2|0|1|0.0|5780.0
14|85414|412|15|580-630|17|2|0|1|0.0|2570.0
14|85414|412|15|580-630|59|2|0|1|0.0|19879.2
14|79188|412|15|580-630|59|2|0|1|0.0|18222.6
14|1190|412|15|580-630|59|2|0|1|0.0|18222.6
14|70101|412|15|580-630|59|2|0|1|0.0|4141.5
14|70039|412|15|580-630|59|2|0|1|0.0|41554.0
14|48849|412|15|580-630|59|2|0|1|0.0|11046.0
14|81554|412|15|580-630|32|2|0|1|0.0|711.0
14|5462|412|15|580-630|81|1|0|1|0.0|280.73
14|28477|412|15|580-630|32|2|0|1|0.0|1027.0
14|52008|412|15|580-630|8|2|0|0|0.0|7120.824
14|97942|412|15|580-630|68|1|0|0|0.0|4070.0
14|92556|412|15|580-630|32|2|0|1|0.0|2212.0
14|25816|412|15|580-630|81|1|0|1|0.0|1059.27
14|95372|449|15|550-700|52|1|0|1|0.0|2170.0
14|56410|449|15|550-700|68|1|0|0|0.0|679.5
14|38910|449|15|550-700|81|1|0|1|0.0|1000.0
14|86248|449|15|550-700|17|1|0|1|0.0|600.0
14|78229|449|15|550-700|68|1|0|0|0.0|3260.0
14|35233|449|15|550-700|87|1|0|0|0.0|600.0
14|47235|449|15|550-700|68|1|0|0|0.0|830.5
14|70721|449|15|550-700|15|2|0|1|0.0|4690.0
14|27150|449|15|550-700|59|1|0|1|0.0|815.0
14|71726|449|15|550-700|59|1|0|1|0.0|815.0
14|51766|449|15|550-700|52|1|0|1|0.0|890.0
14|17321|449|15|550-700|9|1|0|0|0.0|530.0
14|779|449|15|550-700|81|1|0|1|0.0|2890.0
14|26073|449|15|550-700|59|1|0|1|0.0|4650.0
14|28999|449|15|550-700|17|1|0|1|0.0|1600.0
14|53891|449|3|550-700|32|2|0|1|0.0|6201.5
14|87539|449|12|550-700|59|2|0|1|0.0|1896.0
14|1395|449|15|550-700|81|1|0|1|0.0|390.0
14|9006|449|12|550-700|59|2|0|1|0.0|4424.0
14|75075|449|12|550-700|17|2|0|1|0.0|3030.0
14|69180|449|12|550-700|32|2|0|1|0.0|1256.0
14|3579|449|12|550-700|32|2|0|1|0.0|392.5
14|2913|449|3|550-700|59|2|0|1|0.0|5284.5
14|49345|449|3|550-700|40|1|0|1|0.0|60.0
14|49345|449|3|550-700|40|2|0|1|0.0|12020.0
14|49345|449|3|550-700|59|2|0|1|0.0|2845.5
14|53259|254|3|640-690|68|1|0|0|0.0|1760.0
14|53259|254|3|640-690|17|1|0|1|0.0|750.0
14|92853|254|3|640-690|17|1|0|1|0.0|456.0
14|23974|254|12|640-690|59|1|0|1|0.0|970.0
14|17434|254|3|640-690|17|1|0|1|0.0|266.0
14|80769|337|12|480|59|1|0|1|0.0|309.6
14|24060|337|12|480|59|1|0|1|0.0|550.4
14|10547|337|12|480|17|1|0|1|0.0|2300.0
14|20253|337|12|480|59|1|0|1|0.0|200.0
14|20253|337|12|480|59|2|0|1|0.0|2010.0
14|32437|337|12|480|59|1|0|1|0.0|200.0
14|32437|337|12|480|59|2|0|1|0.0|2010.0
14|49034|759|12|480|59|1|0|1|0.0|3481.7
14|3032|759|12|480|59|1|0|1|0.0|564.6
14|47853|759|12|480|17|1|0|1|0.0|880.6
14|87445|759|12|480|17|1|0|1|0.0|854.7
14|24951|759|12|480|17|1|0|1|0.0|854.7
14|70043|759|12|480|17|1|0|1|0.0|1150.0
14|72315|759|12|480|59|1|0|1|0.0|376.4
14|7440|759|12|480|68|1|0|0|0.0|358.0
14|75402|759|12|480|59|1|0|1|0.0|2917.1
14|11339|759|12|480|59|1|0|1|0.0|752.8
14|33084|759|12|480|59|1|0|1|0.0|752.8
14|47298|885|12|500-700|59|1|0|1|0.0|282.3
14|77069|885|12|500-700|59|1|0|1|0.0|282.3
14|3931|885|12|500-700|17|1|0|1|0.0|4430.0
14|21119|885|3|500-700|17|1|0|1|0.0|82.0
14|21119|885|3|500-700|59|1|0|1|0.0|421.2
14|55370|885|3|500-700|17|1|0|1|0.0|328.0
14|35888|885|3|500-700|59|1|0|1|0.0|1778.4
14|5638|885|3|500-700|59|1|0|1|0.0|1216.8
14|1777|885|3|500-700|59|1|0|1|0.0|514.8
14|30936|885|3|500-700|59|1|0|1|0.0|748.8
14|17422|885|3|500-700|17|1|0|1|0.0|228.0
14|13748|86|12|475-490|17|1|0|1|0.0|960.0
14|47258|86|12|475-490|40|2|0|1|0.0|15650.0
14|59598|86|12|475-490|32|1|0|1|0.0|270.0
14|62301|86|12|475-490|17|1|0|1|0.0|1190.0
14|29831|86|12|475-490|59|1|0|1|0.0|1213.7
14|98731|86|12|475-490|59|1|0|1|0.0|1610.0
14|71533|86|12|475-490|59|2|0|1|0.0|4380.0
14|9734|86|12|475-490|52|1|0|1|0.0|410.4
14|76837|86|12|475-490|52|1|0|1|0.0|197.6
14|76974|86|12|475-490|52|1|0|1|0.0|152.0
14|35284|86|12|475-490|59|1|0|1|0.0|3920.0
14|63364|86|12|475-490|52|1|0|1|0.0|760.0
14|18094|86|12|475-490|59|2|0|1|0.0|427.5
14|75428|86|12|475-490|59|2|0|1|0.0|570.0
14|55260|86|12|475-490|59|1|0|1|0.0|2422.5
14|66349|86|12|475-490|59|1|0|1|0.0|427.5
14|97845|86|12|475-490|59|1|0|1|0.0|1076.3
14|200|86|12|475-490|59|1|0|1|0.0|1900.0
14|79118|86|12|475-490|17|1|0|1|0.0|37.6
14|54133|86|12|475-490|17|1|0|1|0.0|42.4
14|9594|86|15|475-490|59|1|0|1|0.0|599.5
14|44355|86|3|475-490|59|1|0|1|0.0|708.5
14|17034|86|12|475-490|59|1|0|1|0.0|4142.0
14|74722|86|12|475-490|59|1|0|1|0.0|759.5
14|16282|86|12|475-490|59|2|0|1|0.0|427.5
14|23630|86|12|475-490|17|1|0|1|0.0|7482.0
14|21215|86|12|475-490|17|1|0|1|0.0|1118.0
14|74004|86|12|475-490|52|1|0|1|0.0|7850.0
14|87207|86|12|475-490|59|2|0|1|0.0|570.0
14|23812|86|12|475-490|59|2|0|1|0.0|3500.0
14|22976|757|12|460-480|32|2|0|1|0.0|7764.4
14|42189|757|12|460-480|17|1|0|1|0.0|800.0
14|30295|757|12|460-480|87|1|0|0|0.0|681.6
14|54397|757|12|460-480|87|1|0|0|0.0|676.8
14|2874|757|12|460-480|87|1|0|0|0.0|601.6
14|15443|757|12|460-480|87|1|0|0|0.0|2481.6
14|91251|757|12|460-480|59|1|0|1|0.0|1220.0
14|81717|757|12|460-480|17|1|0|1|0.0|1440.0
14|8982|757|12|460-480|17|2|0|1|0.0|2540.0
14|41419|757|12|460-480|17|1|0|1|0.0|156.0
14|39816|757|12|460-480|40|1|0|1|0.0|350.0
14|29901|757|12|460-480|59|2|0|1|0.0|427.5
14|53913|757|12|460-480|59|2|0|1|0.0|427.5
14|54823|757|12|460-480|59|1|0|1|0.0|2290.0
14|72878|757|12|460-480|17|1|0|1|0.0|884.0
14|17068|757|12|460-480|68|1|0|0|0.0|1550.0
14|88632|757|12|460-480|17|1|0|1|0.0|570.0
14|13305|757|12|460-480|17|1|0|1|0.0|2970.0
14|20186|757|12|460-480|17|1|0|1|0.0|2270.3
14|45533|757|12|460-480|17|1|0|1|0.0|839.7
14|75464|757|12|460-480|81|1|0|1|0.0|2380.0
14|95961|757|12|460-480|17|1|0|1|0.0|862.1
14|12970|757|12|460-480|17|1|0|1|0.0|1467.9
14|91543|757|12|460-480|32|1|0|1|0.0|1254.0
14|5380|757|12|460-480|32|1|0|1|0.0|5346.0
14|26831|757|12|460-480|17|1|0|1|0.0|745.3
14|447|757|12|460-480|17|1|0|1|0.0|1824.7
14|36708|757|12|460-480|17|1|0|1|0.0|1560.0
14|82431|757|12|460-480|59|1|0|1|0.0|340.0
14|72026|757|12|460-480|32|2|0|1|0.0|5395.6
14|86011|462|19|500-550|59|1|0|1|0.0|3960.0
14|78469|462|12|500-550|81|1|0|1|0.0|141.9
14|97661|462|19|500-550|68|1|0|0|0.0|14590.0
14|47709|462|12|500-550|81|1|0|1|0.0|903.408
14|85069|462|12|500-550|81|1|0|1|0.0|274.956
14|16323|468|12|570-640|59|1|0|1|0.0|1220.0
14|25015|468|7|570-640|32|1|0|1|0.0|142.461
14|25015|468|7|570-640|32|2|0|1|0.0|6492.768
14|65935|468|7|570-640|52|2|0|1|0.0|1192.8
14|70111|468|7|570-640|52|2|0|1|0.0|3493.2
14|439|468|7|570-640|52|2|0|1|0.0|2215.2
14|57191|468|7|570-640|32|2|0|1|0.0|8940.0
14|87552|468|7|570-640|52|2|0|1|0.0|1618.8
14|41027|468|7|570-640|32|1|0|1|0.0|187.539
14|41027|468|7|570-640|32|2|0|1|0.0|8547.232
14|85952|732|12|550-630|59|1|0|1|0.0|3910.4
14|10602|732|12|550-630|59|1|0|1|0.0|1466.4
14|3969|732|7|550-630|17|1|0|1|0.0|1680.0
14|35689|732|7|550-630|68|1|0|0|0.0|3780.0
14|38557|732|7|550-630|59|1|0|1|0.0|1390.0
14|67224|732|7|550-630|68|1|0|0|0.0|1180.0
14|98995|732|7|550-630|68|1|0|0|0.0|4185.0
14|98995|732|7|550-630|17|1|0|1|0.0|1490.0
14|31622|732|7|550-630|59|1|0|1|0.0|1605.9
14|8041|732|7|550-630|17|1|0|1|0.0|420.0
14|71788|732|7|550-630|59|1|0|1|0.0|1030.2
14|86229|732|7|550-630|59|1|0|1|0.0|393.9
14|47874|732|7|550-630|17|1|0|1|0.0|1305.4
14|47874|732|7|550-630|59|1|0|1|0.0|3370.0
14|1452|732|7|550-630|17|1|0|1|0.0|214.0
14|46207|732|7|550-630|17|1|0|1|0.0|620.6
14|31890|732|7|550-630|68|1|0|0|0.0|5535.0
14|70157|732|7|550-630|59|1|0|1|0.0|2010.0
14|7397|732|7|550-630|87|1|0|0|0.0|1410.0
14|85407|732|7|550-630|59|1|0|1|0.0|4154.8
14|51311|732|7|550-630|59|1|0|1|0.0|855.4
14|99108|732|7|550-630|52|2|0|1|0.0|4520.0
14|54396|732|7|550-630|59|1|0|1|0.0|3110.0
14|52845|732|15|550-630|59|1|0|1|0.0|5200.0
14|63510|732|7|550-630|59|1|0|1|0.0|366.6
14|62521|732|7|550-630|59|1|0|1|0.0|366.6
14|75832|732|7|550-630|59|1|0|1|0.0|488.8
14|52311|732|7|550-630|59|1|0|1|0.0|611.0
14|18642|732|7|550-630|59|1|0|1|0.0|1710.0
14|43780|732|7|550-630|68|1|0|0|0.0|1710.0
14|10899|585|15|570-580|17|1|0|1|0.0|1709.4
14|26443|585|15|570-580|17|1|0|1|0.0|1570.0
14|82727|585|7|570-580|17|1|0|1|0.0|9570.0
14|3184|585|15|570-580|59|1|0|1|0.0|671.3
14|94553|585|15|570-580|32|2|0|1|0.0|16190.0
14|94553|585|15|570-580|59|2|0|1|0.0|27970.0
14|73443|585|7|570-580|17|1|0|1|0.0|2050.0
14|59757|585|15|570-580|81|1|0|1|0.0|1350.0
14|56227|585|15|570-580|17|1|0|1|0.0|5450.0
14|49541|585|7|570-580|68|1|0|0|0.0|14890.0
14|95396|585|15|570-580|68|1|0|0|0.0|5280.0
14|18082|585|15|570-580|17|2|0|1|0.0|15530.0
14|86901|585|15|570-580|17|1|0|1|0.0|5160.0
14|917|585|15|570-580|59|1|0|1|0.0|698.7
14|57748|585|15|570-580|17|1|0|1|0.0|2580.0
14|9209|501|12|460-500|59|2|0|1|0.0|1754.0
14|52835|501|12|460-500|59|2|0|1|0.0|1754.0
14|8986|501|12|460-500|59|2|0|1|0.0|1754.0
14|15328|501|12|460-500|59|2|0|1|0.0|1754.0
14|18408|501|12|460-500|59|2|0|1|0.0|1754.0
14|80666|501|12|460-500|17|1|0|1|0.0|2470.0
14|26730|501|12|460-500|17|1|0|1|0.0|498.0
14|9613|299|12|440-450|59|1|0|1|0.0|6210.0
14|9128|299|12|440-450|59|1|0|1|0.0|530.0
14|48203|299|12|440-450|17|1|0|1|0.0|940.0
14|83328|299|12|440-450|17|1|0|1|0.0|1080.0
14|92041|299|12|440-450|59|1|0|1|0.0|2301.0
14|59892|299|12|440-450|17|2|0|1|0.0|42600.0
14|19740|299|12|440-450|32|2|0|1|0.0|1860.0
14|19740|299|12|440-450|17|2|0|1|0.0|9530.0
14|61845|299|12|440-450|59|1|0|1|0.0|2301.0
14|95959|299|12|440-450|17|2|0|1|0.0|1800.0
14|26954|299|12|440-450|59|1|0|1|0.0|3068.0
14|95661|299|12|440-450|59|1|0|1|0.0|2301.0
14|21798|134|12|455-465|59|1|0|1|0.0|10535.0
14|67767|134|12|455-465|52|1|0|1|0.0|1790.0
14|36335|134|12|455-465|17|1|0|1|0.0|5713.5
14|23942|134|12|455-465|81|1|0|1|0.0|10640.0
14|21750|134|12|455-465|59|1|0|1|0.0|5267.5
14|27546|134|12|455-465|32|2|0|1|0.0|3540.0
14|3494|134|12|455-465|59|1|0|1|0.0|5267.5
14|88841|134|12|455-465|52|1|0|1|0.0|3630.0
14|43129|134|12|455-465|59|1|0|1|0.0|1620.0
14|13303|134|12|455-465|32|2|0|1|0.0|2660.0
14|30343|134|12|455-465|17|1|0|1|0.0|1050.0
14|30343|134|12|455-465|52|2|0|1|0.0|2365.0
14|70172|134|12|455-465|17|1|0|1|0.0|6959.0
14|60092|134|12|455-465|59|1|0|1|0.0|2301.0
14|33347|134|12|455-465|59|1|0|1|0.0|1852.0
14|65393|134|12|455-465|59|1|0|1|0.0|1852.0
14|53375|134|12|455-465|17|1|0|1|0.0|809.2
14|49568|134|12|455-465|52|1|0|1|0.0|4010.0
14|71818|134|12|455-465|59|1|0|1|0.0|1852.0
14|60166|134|12|455-465|59|1|0|1|0.0|1852.0
14|53135|134|12|455-465|17|1|0|1|0.0|1575.0
14|53135|134|12|455-465|59|1|0|1|0.0|1852.0
14|50647|134|12|455-465|17|1|0|1|0.0|1575.0
14|98346|134|12|455-465|17|1|0|1|0.0|1575.0
14|75379|134|12|455-465|17|1|0|1|0.0|785.4
14|27119|134|12|455-465|9|1|0|0|0.0|480.0
14|58948|134|12|455-465|17|1|0|1|0.0|332.0
14|91445|134|12|455-465|59|1|0|1|0.0|4153.0
14|32730|134|12|455-465|59|2|0|1|0.0|6470.0
14|90968|134|12|455-465|59|1|0|1|0.0|7970.0
14|45307|134|12|455-465|59|1|0|1|0.0|325.5
14|35752|134|12|455-465|59|1|0|1|0.0|3412.8
14|23348|134|12|455-465|17|1|0|1|0.0|3150.1
14|9932|134|12|455-465|52|2|0|1|0.0|4880.0
14|90969|134|12|455-465|17|1|0|1|0.0|11427.0
14|89097|134|12|455-465|17|1|0|1|0.0|5713.5
14|51832|134|12|455-465|9|2|0|0|0.0|1050.0
14|3325|134|12|455-465|59|1|0|1|0.0|6067.2
14|77527|134|12|455-465|17|1|0|1|0.0|6680.0
14|95773|134|12|455-465|17|1|0|1|0.0|5713.5
14|40468|134|12|455-465|17|1|0|1|0.0|5713.5
14|21306|134|12|455-465|87|1|0|0|0.0|1070.0
14|76361|134|12|455-465|59|2|0|1|0.0|2572.0
14|25415|134|12|455-465|59|1|0|1|0.0|3320.0
14|57203|134|12|455-465|59|1|0|1|0.0|982.0
14|95532|134|12|455-465|59|1|0|1|0.0|2946.0
14|28134|134|12|455-465|59|1|0|1|0.0|2946.0
14|93841|134|12|455-465|59|1|0|1|0.0|982.0
14|12592|134|12|455-465|59|1|0|1|0.0|491.0
14|91435|134|12|455-465|59|1|0|1|0.0|491.0
14|80461|134|12|455-465|59|1|0|1|0.0|982.0
14|19148|134|12|455-465|81|1|0|1|0.0|1820.0
14|70719|134|12|455-465|17|1|0|1|0.0|1575.0
14|55014|134|12|455-465|17|1|0|1|0.0|12990.0
14|70604|134|12|455-465|17|1|0|1|0.0|4320.0
14|87148|134|12|455-465|68|1|0|0|0.0|1432.0
14|13708|134|12|455-465|52|2|0|1|0.0|2540.0
14|48720|134|12|455-465|59|2|0|1|0.0|2572.0
14|5276|134|12|455-465|59|1|0|1|0.0|680.0
14|25037|134|12|455-465|59|1|0|1|0.0|270.0
14|73540|134|12|455-465|59|2|0|1|0.0|2572.0
14|29666|134|12|455-465|59|2|0|1|0.0|2180.0
14|5548|134|12|455-465|59|2|0|1|0.0|2572.0
14|26807|134|12|455-465|17|1|0|1|0.0|785.4
14|72387|134|12|455-465|59|2|0|1|0.0|2572.0
14|22479|134|12|455-465|81|1|0|1|0.0|2130.0
14|53747|134|12|455-465|59|2|0|1|0.0|1176.4
14|69939|134|12|455-465|40|2|0|1|0.0|2870.0
14|97945|441|12|455-470|59|1|0|1|0.0|1155.0
14|2857|441|12|455-470|17|1|0|1|0.0|370.0
14|2526|441|12|455-470|68|1|0|0|0.0|520.0
14|2526|441|12|455-470|59|1|0|1|0.0|170.0
14|64919|441|12|455-470|59|2|0|1|0.0|7680.0
14|29045|441|12|455-470|59|2|0|1|0.0|1945.0
14|66010|441|12|455-470|59|2|0|1|0.0|1945.0
14|89842|441|12|455-470|17|1|0|1|0.0|1330.0
14|21481|441|12|455-470|52|2|0|1|0.0|895.0
14|98871|441|12|455-470|52|2|0|1|0.0|895.0
14|90537|441|12|455-470|59|2|0|1|0.0|3704.0
14|60878|441|12|455-470|17|2|0|1|0.0|1370.0
14|17343|441|12|455-470|59|2|0|1|0.0|1852.0
14|62440|441|12|455-470|59|2|0|1|0.0|1120.0
14|10117|441|12|455-470|59|2|0|1|0.0|4824.0
14|30057|441|12|455-470|59|1|0|1|0.0|4181.1
14|77505|441|12|455-470|17|2|0|1|0.0|895.0
14|45849|441|12|455-470|17|2|0|1|0.0|895.0
14|38243|441|12|455-470|17|1|0|1|0.0|1149.795
14|39215|441|12|455-470|17|1|0|1|0.0|907.5
14|86237|441|12|455-470|17|1|0|1|0.0|442.5
14|76100|441|12|455-470|17|1|0|1|0.0|926.5
14|55644|441|12|455-470|17|1|0|1|0.0|1022.0
14|69711|441|12|455-470|17|1|0|1|0.0|919.8
14|20889|441|12|455-470|17|1|0|1|0.0|868.7
14|33490|441|12|455-470|40|2|0|1|0.0|2960.0
14|63209|441|12|455-470|17|1|0|1|0.0|4120.0
14|11456|441|12|455-470|17|1|0|1|0.0|2825.0
14|11456|441|12|455-470|59|1|0|1|0.0|4181.1
14|98571|441|12|455-470|17|1|0|1|0.0|60.0
14|70658|441|12|455-470|17|1|0|1|0.0|2825.0
14|85049|441|12|455-470|59|1|0|1|0.0|3320.0
14|46104|441|12|455-470|17|1|0|1|0.0|710.0
14|82511|441|12|455-470|59|2|0|1|0.0|7990.0
14|42474|441|12|455-470|59|2|0|1|0.0|3770.0
14|42915|441|12|455-470|40|1|0|1|0.0|950.0
14|64937|441|12|455-470|17|1|0|1|0.0|2964.8
14|31234|441|12|455-470|17|2|0|1|0.0|1890.0
14|46405|441|12|455-470|17|1|0|1|0.0|790.0
14|53740|441|12|455-470|17|1|0|1|0.0|2500.0
14|6532|441|12|455-470|17|1|0|1|0.0|114.5
14|11208|441|12|455-470|17|1|0|1|0.0|10120.0
14|94833|441|12|455-470|17|1|0|1|0.0|206.1
14|54458|441|12|455-470|17|1|0|1|0.0|206.1
14|83633|441|12|455-470|17|1|0|1|0.0|366.4
14|44142|441|12|455-470|17|1|0|1|0.0|480.9
14|67974|441|12|455-470|17|1|0|1|0.0|527.0
14|67974|441|12|455-470|17|2|0|1|0.0|8659.8
14|46130|441|12|455-470|59|2|0|1|0.0|1141.8
14|91517|441|12|455-470|59|2|0|1|0.0|1141.8
14|38764|441|12|455-470|59|1|0|1|0.0|4307.8
14|6623|441|12|455-470|17|1|0|1|0.0|670.0
14|60978|441|12|455-470|17|1|0|1|0.0|670.0
14|22596|441|12|455-470|17|1|0|1|0.0|630.0
14|56834|441|12|455-470|32|2|0|1|0.0|5300.0
14|11559|441|12|455-470|17|1|0|1|0.0|2082.0
14|6307|441|12|455-470|17|1|0|1|0.0|2082.0
14|96038|441|12|455-470|17|1|0|1|0.0|1561.5
14|26094|441|12|455-470|17|1|0|1|0.0|1041.0
14|43369|441|19|455-470|17|1|0|1|0.0|1561.5
14|62778|441|19|455-470|81|1|0|1|0.0|2180.0
14|77107|441|12|455-470|17|1|0|1|0.0|2496.0
14|76911|441|12|455-470|17|1|0|1|0.0|2316.6
14|68565|441|12|455-470|17|1|0|1|0.0|2386.8
14|53079|441|12|455-470|17|1|0|1|0.0|2316.6
14|32986|441|12|455-470|17|1|0|1|0.0|1572.5
14|81399|441|12|455-470|17|1|0|1|0.0|1572.5
14|74812|441|12|455-470|17|1|0|1|0.0|1572.5
14|96004|441|12|455-470|17|1|0|1|0.0|1572.5
14|51677|441|12|455-470|59|1|0|1|0.0|1207.8
14|51677|441|12|455-470|59|2|0|1|0.0|310.2
14|47053|441|12|455-470|59|1|0|1|0.0|2452.2
14|47053|441|12|455-470|59|2|0|1|0.0|629.8
14|27410|441|12|455-470|17|1|0|1|0.0|1248.0
14|45105|441|12|455-470|17|1|0|1|0.0|2496.0
14|76529|441|12|455-470|17|1|0|1|0.0|6114.9
14|71419|441|12|455-470|17|1|0|1|0.0|2082.0
14|53020|441|12|455-470|17|1|0|1|0.0|511.5
14|53020|441|12|455-470|17|2|0|1|0.0|8405.1
