CAMPAÑA,ID_FINCA,ID_ZONA,ID_ESTACION,ALTITUD,VARIEDAD,MODO,TIPO,COLOR,SUPERFICIE,PRODUCCION,PRODUCCION_HISTORICA_MEDIA,temperature_mean,temperature_max,temperature_min,precip24Hour_mean,precip24Hour_sum,relativeHumidity_mean
17,2584,449,15,625.0,52,1,0,1,0.4873,1858.518,0.0,15.18133823023069,38.5,-5.4,2.3470216917250086,20449.6,69.7971881097211
18,2584,449,15,625.0,52,1,0,1,0.4873,3154.68,1858.518,14.31360201511335,38.2,-4.4,1.146691092283032,10015.2,66.16230822074651
19,2584,449,15,625.0,52,1,0,1,0.4873,2410.587,2506.599,14.423214081609327,36.3,-6.7,1.5253857583723855,13345.6,65.09073036918505
20,2584,449,15,625.0,52,1,0,1,0.4873,3017.52,2474.595,15.29116072445609,37.8,-2.2,1.429912290693701,12553.2,67.48979382617611
21,2584,449,15,625.0,52,1,0,1,0.9767,,2610.32625,14.93983321909984,39.5,-5.3,0.7081905414667581,6199.5,65.08466986520448
14,2716,839,5,610.0,17,1,0,1,3.757,4017.6,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
19,2716,839,5,610.0,26,1,0,1,3.757,2110.0,4017.6,14.761641330437765,37.4,-7.4,1.3924105612069952,12182.2,66.03196936792776
19,2716,839,5,610.0,26,2,0,1,3.757,29970.0,3063.8,14.761641330437765,37.4,-7.4,1.3924105612069952,12182.2,66.03196936792776
20,2716,839,5,610.0,26,2,0,1,3.757,19020.0,12032.533333333333,15.630265406082698,38.6,-1.1,1.5465087139765348,13576.8,68.23233853514067
21,2716,839,5,610.0,26,2,0,1,3.757,,13779.4,15.463022618231664,40.0,-4.5,0.701507882111035,6141.0,65.25177061914553
14,2821,990,18,665.0,59,2,0,1,3.13,17210.0,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,2821,990,18,665.0,59,2,0,1,3.13,24020.0,17210.0,26.24375,36.8,15.7,0.0,0.0,46.8
16,2821,990,18,665.0,59,2,0,1,3.13,21210.0,20615.0,15.411231674939398,40.6,-3.9,1.558188958188958,13490.8,72.62255309325947
17,2821,990,18,665.0,59,2,0,1,3.13,12900.0,20813.333333333332,15.495925628371399,39.5,-5.8,2.5518650292666134,22234.4,70.23158498794905
18,2821,990,18,665.0,59,2,0,1,3.13,20820.0,18835.0,14.726780398442866,37.8,-4.3,1.1095832379207695,9691.1,66.47766201053355
19,2821,990,18,665.0,59,2,0,1,3.13,15600.0,19232.0,14.773151217281976,36.9,-6.3,1.3796090981826494,12070.2,65.62450565778947
20,2821,990,18,665.0,59,2,0,1,3.13,20480.0,18626.666666666668,15.627292402323727,38.2,-0.8,1.620913543683791,14230.0,67.8300261988837
21,2821,990,18,665.0,59,2,0,1,3.13,,18891.428571428572,15.382373771989947,39.9,-4.4,0.814781814027873,7132.6,65.23698880511766
14,2857,441,12,462.5,17,1,0,1,1.9681952872062665,370.0,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,2857,441,12,462.5,17,1,0,1,1.9681952872062665,880.0,370.0,26.9375,36.5,16.8,0.0,0.0,44.290625
16,2857,441,12,462.5,17,1,0,1,1.9681952872062665,320.0,625.0,16.13000115433453,41.1,-3.4,1.1002079002079002,9525.6,70.68434903047091
14,2874,757,12,470.0,87,1,0,0,0.12,601.6,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,2874,757,12,470.0,87,1,0,0,0.12,1187.856,601.6,26.9375,36.5,16.8,0.0,0.0,44.290625
16,2874,757,12,470.0,87,1,0,0,0.12,667.152,894.7280000000001,16.13000115433453,41.1,-3.4,1.1002079002079002,9525.6,70.68434903047091
17,2874,757,12,470.0,87,1,0,0,0.12,441.378,818.8693333333334,16.124870882589235,39.5,-4.9,2.5008263514288993,21789.7,69.32069321703202
18,2874,757,12,470.0,87,1,0,0,0.12,805.464,724.4965,15.4253377604763,39.5,-3.4,1.1328142889855737,9894.0,65.64182505152277
19,2874,757,12,470.0,87,1,0,0,0.12,488.16,740.6899999999999,15.551708766716196,37.7,-5.7,1.5205394902274547,13303.2,64.97092239113042
20,2874,757,12,470.0,87,1,0,0,0.12,575.622,698.6016666666666,16.360485248889397,39.1,-0.9,1.5527622736074724,13631.7,67.8098758400729
21,2874,757,12,470.0,87,1,0,0,0.12,,681.0331428571428,16.0309915467215,40.9,-3.7,0.7330249029015307,6416.9,65.6128169979438
14,2891,379,16,620.0,59,1,0,1,0.4741,13178.1,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,2891,379,16,620.0,59,1,0,1,0.4741,11961.3,13178.1,26.95,37.2,15.9,0.0,0.0,45.45625
16,2891,379,16,620.0,59,1,0,1,0.4741,3568.4,12569.7,15.603867020662587,40.5,-3.8,1.5087780087780087,13063.0,73.23467220683287
17,2891,379,16,620.0,59,1,0,1,0.4741,1365.265,9569.266666666666,15.601905199127739,39.2,-5.2,2.2608401239527143,19698.7,70.31615976127625
18,2891,379,16,620.0,59,1,0,1,0.4741,2601.368,7518.26625,14.705885046942981,38.0,-4.0,1.0890084726356766,9511.4,66.789867185711
19,2891,379,16,620.0,59,1,0,1,0.4741,4761.392,6534.8866,14.733615270316607,36.8,-6.6,1.6800434335352612,14698.7,65.7593667847754
20,2891,379,16,620.0,59,1,0,1,0.4741,4664.662,6239.304166666666,15.581102631279188,38.2,-1.5,1.4549265292174507,12772.8,67.89139993165509
21,2891,379,16,620.0,59,1,0,1,0.4741,,6014.355285714286,15.308190541466757,39.7,-4.8,0.9069568197395477,7939.5,65.21375371258853
14,2913,449,3,625.0,59,2,0,1,2.11,5284.5,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,2913,449,3,625.0,52,2,0,1,2.11,20842.0,5284.5,27.45,36.3,17.5,0.0,0.0,41.984375
16,2913,449,3,625.0,52,2,0,1,2.11,3281.0,13063.25,15.738150756089116,40.5,-3.3,1.2796373296373298,11079.1,72.30766389658356
17,2913,449,3,625.0,52,2,0,1,2.11,17348.5,9802.5,15.57711465626076,38.8,-5.4,2.4954435900378744,21742.8,70.07266154022724
18,2913,449,3,625.0,52,2,0,1,2.11,10744.0,11689.0,14.67953972979162,38.9,-3.8,1.1839248912296771,10340.4,66.52989466452942
19,2913,449,3,625.0,52,2,0,1,2.11,13838.0,11500.0,14.79364498799863,36.7,-6.3,1.5608640987541433,13656.0,65.49443364955995
20,2913,449,3,625.0,52,2,0,1,2.11,4400.0,11889.666666666666,15.660439685613396,38.1,-1.8,1.487709306299123,13060.6,67.94636063332953
21,2913,449,3,625.0,52,2,0,1,2.11,,10819.714285714286,15.307767877541696,40.2,-4.7,0.7736006397075623,6772.1,65.57846698652045
14,2916,677,5,610.0,17,1,0,1,3.8,12558.0,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
14,2916,677,5,610.0,32,2,0,1,3.8,11700.0,12558.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
14,2916,677,5,610.0,59,2,0,1,3.8,4500.0,12129.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,2916,677,5,610.0,32,2,0,1,3.8,22400.0,9586.0,26.325,37.0,15.6,0.0,0.0,46.94375
15,2916,677,5,610.0,17,2,0,1,3.8,12529.0,12789.5,26.325,37.0,15.6,0.0,0.0,46.94375
15,2916,677,5,610.0,59,2,0,1,3.8,12350.0,12737.4,26.325,37.0,15.6,0.0,0.0,46.94375
16,2916,677,5,610.0,32,2,0,1,3.8,7820.0,12672.833333333334,15.465358420870368,40.8,-3.9,1.512843612843613,13098.2,72.79728762696213
16,2916,677,5,610.0,17,2,0,1,3.8,21794.0,11979.57142857143,15.465358420870368,40.8,-3.9,1.512843612843613,13098.2,72.79728762696213
16,2916,677,5,610.0,59,2,0,1,3.8,8280.0,13206.375,15.465358420870368,40.8,-3.9,1.512843612843613,13098.2,72.79728762696213
17,2916,677,5,610.0,17,1,0,1,3.8,3094.0,12659.0,15.549431883392632,39.6,-6.4,2.445736256168943,21309.7,70.25519338918856
17,2916,677,5,610.0,17,2,0,1,3.8,7684.0,11702.5,15.549431883392632,39.6,-6.4,2.445736256168943,21309.7,70.25519338918856
17,2916,677,5,610.0,59,2,0,1,3.8,7400.0,11337.181818181818,15.549431883392632,39.6,-6.4,2.445736256168943,21309.7,70.25519338918856
18,2916,677,5,610.0,17,1,0,1,3.8,12631.0,11009.083333333334,14.773505839248912,38.6,-5.2,1.1032745591939546,9636.0,66.50934279825967
18,2916,677,5,610.0,17,2,0,1,3.8,10463.5,11133.846153846154,14.773505839248912,38.6,-5.2,1.1032745591939546,9636.0,66.50934279825967
18,2916,677,5,610.0,59,2,0,1,3.8,8830.0,11085.964285714286,14.773505839248912,38.6,-5.2,1.1032745591939546,9636.0,66.50934279825967
19,2916,677,5,610.0,17,1,0,1,3.8,8916.5,10935.566666666668,14.761641330437765,37.4,-7.4,1.3924105612069952,12182.2,66.03196936792776
19,2916,677,5,610.0,17,2,0,1,3.8,6171.0,10809.375,14.761641330437765,37.4,-7.4,1.3924105612069952,12182.2,66.03196936792776
19,2916,677,5,610.0,59,2,0,1,3.8,5360.0,10536.529411764706,14.761641330437765,37.4,-7.4,1.3924105612069952,12182.2,66.03196936792776
20,2916,677,5,610.0,17,1,0,1,3.8,1921.0,10248.944444444445,15.630265406082698,38.6,-1.1,1.5465087139765348,13576.8,68.23233853514067
20,2916,677,5,610.0,32,2,0,1,2.33,1280.0,9810.631578947368,15.630265406082698,38.6,-1.1,1.5465087139765348,13576.8,68.23233853514067
20,2916,677,5,610.0,17,2,0,1,3.8,7225.0,9384.1,15.630265406082698,38.6,-1.1,1.5465087139765348,13576.8,68.23233853514067
21,2916,677,5,610.0,17,1,0,1,3.8,,9281.285714285714,15.463022618231664,40.0,-4.5,0.701507882111035,6141.0,65.25177061914553
21,2916,677,5,610.0,32,2,0,1,2.33,,9281.285714285714,15.463022618231664,40.0,-4.5,0.701507882111035,6141.0,65.25177061914553
21,2916,677,5,610.0,17,2,0,1,3.8,,9281.285714285714,15.463022618231664,40.0,-4.5,0.701507882111035,6141.0,65.25177061914553
21,2916,677,5,610.0,59,2,0,1,1.26,,9281.285714285714,15.463022618231664,40.0,-4.5,0.701507882111035,6141.0,65.25177061914553
14,3007,441,12,462.5,17,1,0,1,1.9681952872062665,1267.2,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,3007,441,12,462.5,17,1,0,1,1.9681952872062665,1303.515,1267.2,26.9375,36.5,16.8,0.0,0.0,44.290625
16,3007,441,12,462.5,17,1,0,1,1.9681952872062665,1090.62,1285.3575,16.13000115433453,41.1,-3.4,1.1002079002079002,9525.6,70.68434903047091
17,3007,441,12,462.5,17,1,0,1,1.9681952872062665,705.915,1220.445,16.124870882589235,39.5,-4.9,2.5008263514288993,21789.7,69.32069321703202
18,3007,441,12,462.5,17,1,0,1,1.9681952872062665,922.545,1091.8125,15.4253377604763,39.5,-3.4,1.1328142889855737,9894.0,65.64182505152277
19,3007,441,12,462.5,17,1,0,1,1.9681952872062665,1740.51,1057.959,15.551708766716196,37.7,-5.7,1.5205394902274547,13303.2,64.97092239113042
14,3010,919,14,655.0,68,1,0,0,1.599842819843342,7750.0,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
14,3010,919,14,655.0,59,1,0,1,2.013418139750116,7100.0,7750.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,3010,919,14,655.0,68,1,0,0,1.599842819843342,4430.0,7425.0,26.8,35.5,16.9,0.0,0.0,41.1875
15,3010,919,14,655.0,59,1,0,1,2.013418139750116,6010.0,6426.666666666667,26.8,35.5,16.9,0.0,0.0,41.1875
16,3010,919,14,655.0,68,1,0,0,1.599842819843342,5900.0,6322.5,14.905910192773865,39.7,-4.3,1.4217833217833218,12309.8,72.59419436749769
16,3010,919,14,655.0,59,1,0,1,2.013418139750116,8330.0,6238.0,14.905910192773865,39.7,-4.3,1.4217833217833218,12309.8,72.59419436749769
15,3014,462,19,525.0,17,1,0,1,0.4181,820.0,0.0,26.740625,37.0,16.3,0.0,0.0,46.434375
16,3014,462,19,525.0,17,1,0,1,0.4181,830.0,820.0,16.03179037285005,41.4,-3.6,1.329071379071379,11507.1,71.71724376731301
20,3014,462,19,525.0,17,1,0,1,0.4181,86.0,825.0,16.34114363822759,39.0,-0.8,1.5009454379769904,13176.8,67.77515662376125
21,3014,462,19,525.0,17,1,0,1,0.4181,,578.6666666666666,16.10098240804204,40.8,-4.1,0.6585103952478867,5764.6,65.2077678775417
15,3016,449,15,625.0,17,1,0,1,0.6886,3650.0,0.0,26.759375,36.0,16.5,0.0,0.0,43.0125
16,3016,449,15,625.0,17,1,0,1,0.6886,3220.0,3650.0,15.261399053445688,40.2,-4.0,1.4003811503811503,12124.5,72.45013850415512
17,3016,449,15,625.0,17,1,0,1,0.6886,2210.0,3435.0,15.18133823023069,38.5,-5.4,2.3470216917250086,20449.6,69.7971881097211
18,3016,449,15,625.0,17,1,0,1,0.6886,4760.0,3026.6666666666665,14.31360201511335,38.2,-4.4,1.146691092283032,10015.2,66.16230822074651
19,3016,449,15,625.0,17,1,0,1,0.6886,3820.0,3460.0,14.423214081609327,36.3,-6.7,1.5253857583723855,13345.6,65.09073036918505
20,3016,449,15,625.0,17,1,0,1,0.6886,3790.0,3532.0,15.29116072445609,37.8,-2.2,1.429912290693701,12553.2,67.48979382617611
21,3016,449,15,625.0,17,1,0,1,0.6886,,3575.0,14.93983321909984,39.5,-5.3,0.7081905414667581,6199.5,65.08466986520448
14,3032,759,12,480.0,59,1,0,1,0.2199,564.6,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,3032,759,12,480.0,59,1,0,1,0.2199,764.712,564.6,26.9375,36.5,16.8,0.0,0.0,44.290625
16,3032,759,12,480.0,59,1,0,1,0.2199,779.76,664.656,16.13000115433453,41.1,-3.4,1.1002079002079002,9525.6,70.68434903047091
17,3032,759,12,480.0,59,1,0,1,0.2199,281.808,703.024,16.124870882589235,39.5,-4.9,2.5008263514288993,21789.7,69.32069321703202
18,3032,759,12,480.0,59,1,0,1,0.2199,362.52,597.72,15.4253377604763,39.5,-3.4,1.1328142889855737,9894.0,65.64182505152277
19,3032,759,12,480.0,59,1,0,1,0.2199,424.08,550.6800000000001,15.551708766716196,37.7,-5.7,1.5205394902274547,13303.2,64.97092239113042
20,3032,759,12,480.0,59,1,0,1,0.2199,380.304,529.58,16.360485248889397,39.1,-0.9,1.5527622736074724,13631.7,67.8098758400729
21,3032,759,12,480.0,59,1,0,1,0.2199,,508.25485714285713,16.0309915467215,40.9,-3.7,0.7330249029015307,6416.9,65.6128169979438
14,3091,379,16,620.0,81,1,0,1,9.9291,26610.34,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,3091,379,16,620.0,81,1,0,1,9.9291,22365.672,26610.34,26.95,37.2,15.9,0.0,0.0,45.45625
16,3091,379,16,620.0,81,1,0,1,9.9291,30507.75,24488.006,15.603867020662587,40.5,-3.8,1.5087780087780087,13063.0,73.23467220683287
17,3091,379,16,620.0,81,1,0,1,9.9291,30895.803,26494.587333333333,15.601905199127739,39.2,-5.2,2.2608401239527143,19698.7,70.31615976127625
18,3091,379,16,620.0,81,1,0,1,9.9291,27007.902,27594.89125,14.705885046942981,38.0,-4.0,1.0890084726356766,9511.4,66.789867185711
19,3091,379,16,620.0,81,1,0,1,9.9291,28248.561,27477.4934,14.733615270316607,36.8,-6.6,1.6800434335352612,14698.7,65.7593667847754
20,3091,379,16,620.0,81,1,0,1,9.9291,11225.35,27606.004666666664,15.581102631279188,38.2,-1.5,1.4549265292174507,12772.8,67.89139993165509
21,3091,379,16,620.0,81,1,0,1,3.92,,25265.91114285714,15.308190541466757,39.7,-4.8,0.9069568197395477,7939.5,65.21375371258853
14,3184,585,15,575.0,59,1,0,1,2.013418139750116,671.3,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,3184,585,15,575.0,59,1,0,1,2.013418139750116,671.3,671.3,26.759375,36.0,16.5,0.0,0.0,43.0125
16,3184,585,15,575.0,59,1,0,1,2.013418139750116,4390.4,671.3,15.261399053445688,40.2,-4.0,1.4003811503811503,12124.5,72.45013850415512
17,3184,585,15,575.0,59,1,0,1,2.013418139750116,3062.5,1911.0,15.18133823023069,38.5,-5.4,2.3470216917250086,20449.6,69.7971881097211
19,3184,585,15,575.0,59,1,0,1,2.013418139750116,3332.0,2198.875,14.423214081609327,36.3,-6.7,1.5253857583723855,13345.6,65.09073036918505
14,3316,123,19,515.0,68,1,0,0,0.6748,700.0,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,3316,123,19,515.0,68,1,0,0,0.6748,1950.0,700.0,26.740625,37.0,16.3,0.0,0.0,46.434375
16,3316,123,19,515.0,68,1,0,0,0.6748,1380.0,1325.0,16.03179037285005,41.4,-3.6,1.329071379071379,11507.1,71.71724376731301
17,3316,123,19,515.0,68,1,0,0,0.6748,930.0,1343.3333333333333,16.13244577068748,39.9,-5.1,2.324101916676231,20249.9,69.66391598760472
18,3316,123,19,515.0,68,1,0,0,0.6748,660.0,1240.0,15.433879093198993,38.9,-3.6,1.053629493931761,9202.4,65.88928326081978
19,3316,123,19,515.0,68,1,0,0,0.6748,1655.214,1124.0,15.516790490341753,37.8,-6.0,1.483072351125843,12975.4,65.21772774031318
20,3316,123,19,515.0,68,1,0,0,0.6748,532.322,1212.5356666666667,16.34114363822759,39.0,-0.8,1.5009454379769904,13176.8,67.77515662376125
21,3316,123,19,515.0,68,1,0,0,0.6748,,1115.3622857142857,16.10098240804204,40.8,-4.1,0.6585103952478867,5764.6,65.2077678775417
14,3325,134,12,460.0,59,1,0,1,2.013418139750116,6067.2,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,3325,134,12,460.0,59,1,0,1,2.013418139750116,3923.2,6067.2,26.9375,36.5,16.8,0.0,0.0,44.290625
17,3325,134,12,460.0,59,1,0,1,2.013418139750116,2918.4,4995.2,16.124870882589235,39.5,-4.9,2.5008263514288993,21789.7,69.32069321703202
14,3494,134,12,460.0,59,1,0,1,0.2232,5267.5,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,3494,134,12,460.0,59,1,0,1,0.2232,959.14,5267.5,26.9375,36.5,16.8,0.0,0.0,44.290625
16,3494,134,12,460.0,59,1,0,1,0.2232,452.2,3113.32,16.13000115433453,41.1,-3.4,1.1002079002079002,9525.6,70.68434903047091
17,3494,134,12,460.0,59,1,0,1,0.2232,1350.65,2226.28,16.124870882589235,39.5,-4.9,2.5008263514288993,21789.7,69.32069321703202
18,3494,134,12,460.0,59,1,0,1,0.2232,1469.65,2007.3725,15.4253377604763,39.5,-3.4,1.1328142889855737,9894.0,65.64182505152277
19,3494,134,12,460.0,59,1,0,1,0.2232,731.85,1899.828,15.551708766716196,37.7,-5.7,1.5205394902274547,13303.2,64.97092239113042
20,3494,134,12,460.0,59,1,0,1,0.2232,547.143,1705.165,16.360485248889397,39.1,-0.9,1.5527622736074724,13631.7,67.8098758400729
21,3494,134,12,460.0,59,1,0,1,0.2232,,1539.7332857142858,16.0309915467215,40.9,-3.7,0.7330249029015307,6416.9,65.6128169979438
14,3555,379,16,620.0,59,1,0,1,3.61,3716.9,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,3555,379,16,620.0,59,1,0,1,3.61,3373.7,3716.9,26.95,37.2,15.9,0.0,0.0,45.45625
16,3555,379,16,620.0,59,1,0,1,3.61,12651.6,3545.3,15.603867020662587,40.5,-3.8,1.5087780087780087,13063.0,73.23467220683287
17,3555,379,16,620.0,59,1,0,1,3.61,4711.55,6580.733333333334,15.601905199127739,39.2,-5.2,2.2608401239527143,19698.7,70.31615976127625
18,3555,379,16,620.0,59,1,0,1,3.61,8977.36,6113.4375,14.705885046942981,38.0,-4.0,1.0890084726356766,9511.4,66.789867185711
19,3555,379,16,620.0,59,1,0,1,3.61,16292.496,6686.222,14.733615270316607,36.8,-6.6,1.6800434335352612,14698.7,65.7593667847754
20,3555,379,16,620.0,59,1,0,1,3.61,15961.506,8287.267666666667,15.581102631279188,38.2,-1.5,1.4549265292174507,12772.8,67.89139993165509
21,3555,379,16,620.0,59,1,0,1,3.61,,9383.587428571427,15.308190541466757,39.7,-4.8,0.9069568197395477,7939.5,65.21375371258853
15,3576,698,12,490.0,32,2,0,1,3.071040769230769,8730.0,0.0,26.9375,36.5,16.8,0.0,0.0,44.290625
16,3576,698,12,490.0,32,2,0,1,3.071040769230769,7320.0,8730.0,16.13000115433453,41.1,-3.4,1.1002079002079002,9525.6,70.68434903047091
14,3579,449,12,625.0,32,2,0,1,0.00072,392.5,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,3579,449,12,625.0,32,2,0,1,0.00072,469.382,392.5,26.9375,36.5,16.8,0.0,0.0,44.290625
16,3579,449,12,625.0,32,2,0,1,0.00072,248.418,430.94100000000003,16.13000115433453,41.1,-3.4,1.1002079002079002,9525.6,70.68434903047091
17,3579,449,12,625.0,32,2,0,1,0.00072,504.68,370.09999999999997,16.124870882589235,39.5,-4.9,2.5008263514288993,21789.7,69.32069321703202
18,3579,449,12,625.0,32,2,0,1,0.00072,426.684,403.745,15.4253377604763,39.5,-3.4,1.1328142889855737,9894.0,65.64182505152277
19,3579,449,12,625.0,32,2,0,1,0.00072,288.898,408.3328,15.551708766716196,37.7,-5.7,1.5205394902274547,13303.2,64.97092239113042
20,3579,449,12,625.0,32,2,0,1,0.00072,83.433,388.42699999999996,16.360485248889397,39.1,-0.9,1.5527622736074724,13631.7,67.8098758400729
15,3643,384,19,550.0,40,2,0,1,1.5852,5880.0,0.0,26.740625,37.0,16.3,0.0,0.0,46.434375
16,3643,384,19,550.0,40,2,0,1,1.5852,10770.0,5880.0,16.03179037285005,41.4,-3.6,1.329071379071379,11507.1,71.71724376731301
17,3643,384,19,550.0,40,2,0,1,1.5852,6150.0,8325.0,16.13244577068748,39.9,-5.1,2.324101916676231,20249.9,69.66391598760472
19,3643,384,19,550.0,40,2,0,1,1.5852,5330.0,7600.0,15.516790490341753,37.8,-6.0,1.483072351125843,12975.4,65.21772774031318
20,3643,384,19,550.0,40,2,0,1,1.5852,12730.0,7032.5,16.34114363822759,39.0,-0.8,1.5009454379769904,13176.8,67.77515662376125
21,3643,384,19,550.0,40,2,0,1,1.2752,,8172.0,16.10098240804204,40.8,-4.1,0.6585103952478867,5764.6,65.2077678775417
14,3646,209,18,630.0,17,1,0,1,1.9681952872062665,3280.0,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
14,3710,64,19,555.0,59,1,0,1,0.5372,876.48,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,3710,64,19,555.0,59,1,0,1,0.5372,496.32,876.48,26.740625,37.0,16.3,0.0,0.0,46.434375
16,3710,64,19,555.0,59,1,0,1,0.5372,888.54,686.4,16.03179037285005,41.4,-3.6,1.329071379071379,11507.1,71.71724376731301
17,3710,64,19,555.0,59,1,0,1,0.5372,1118.64,753.7800000000001,16.13244577068748,39.9,-5.1,2.324101916676231,20249.9,69.66391598760472
18,3710,64,19,555.0,59,1,0,1,0.5372,1993.02,844.995,15.433879093198993,38.9,-3.6,1.053629493931761,9202.4,65.88928326081978
19,3710,64,19,555.0,59,1,0,1,0.5372,987.66,1074.6,15.516790490341753,37.8,-6.0,1.483072351125843,12975.4,65.21772774031318
20,3710,64,19,555.0,59,1,0,1,0.5372,1453.991,1060.11,16.34114363822759,39.0,-0.8,1.5009454379769904,13176.8,67.77515662376125
21,3710,64,19,555.0,59,1,0,1,0.5372,,1116.3787142857143,16.10098240804204,40.8,-4.1,0.6585103952478867,5764.6,65.2077678775417
14,3860,272,5,635.0,52,2,0,1,7.2346,13797.0,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,3860,272,5,635.0,52,2,0,1,7.2346,28962.0,13797.0,26.325,37.0,15.6,0.0,0.0,46.94375
